gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,condition
rSMFkjhskBteiyQMB,13,1,K,ZvhRyXkvKz6ES5HwX,speaker,4,"2 squares at the top, connected at 1 point, the bottom square blends into a triangle",4_rotate
rSMFkjhskBteiyQMB,13,1,K,ZvhRyXkvKz6ES5HwX,speaker,4,squares are directly above each other vertically,4_rotate
rSMFkjhskBteiyQMB,13,1,K,ZvhRyXkvKz6ES5HwX,speaker,4,it's not the bent knee,4_rotate
rSMFkjhskBteiyQMB,13,1,K,ZGADNAezcCdtejsh5,listener,4,the one doing the speech,4_rotate
rSMFkjhskBteiyQMB,14,1,C,ZvhRyXkvKz6ES5HwX,speaker,4,"flailing arm, hugging",4_rotate
rSMFkjhskBteiyQMB,14,1,C,ZvhRyXkvKz6ES5HwX,speaker,4,2 arms up,4_rotate
rSMFkjhskBteiyQMB,15,1,G,ZvhRyXkvKz6ES5HwX,speaker,4,"looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle",4_rotate
rSMFkjhskBteiyQMB,15,1,G,ZvhRyXkvKz6ES5HwX,speaker,4,"the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram",4_rotate
rSMFkjhskBteiyQMB,16,1,D,ZvhRyXkvKz6ES5HwX,speaker,4,speaker,4_rotate
rSMFkjhskBteiyQMB,16,1,D,ZvhRyXkvKz6ES5HwX,speaker,4,no bent knee,4_rotate
rSMFkjhskBteiyQMB,17,1,A,ZvhRyXkvKz6ES5HwX,speaker,4,"dancing man, 1 foot up, 1 down, 2 heads",4_rotate
rSMFkjhskBteiyQMB,18,1,H,ZvhRyXkvKz6ES5HwX,speaker,4,swaddled baby,4_rotate
rSMFkjhskBteiyQMB,19,1,I,ZvhRyXkvKz6ES5HwX,speaker,4,ice skating man,4_rotate
rSMFkjhskBteiyQMB,19,1,I,ZvhRyXkvKz6ES5HwX,speaker,4,2 arms ahead,4_rotate
rSMFkjhskBteiyQMB,19,1,I,ZvhRyXkvKz6ES5HwX,speaker,4,1 leg 90 degrees,4_rotate
rSMFkjhskBteiyQMB,20,1,E,ZvhRyXkvKz6ES5HwX,speaker,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZvhRyXkvKz6ES5HwX,speaker,4,rotated square touching a straight line,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZvhRyXkvKz6ES5HwX,speaker,4,feet out pointing to the right,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZvhRyXkvKz6ES5HwX,speaker,4,the left side of this object is straight all the way,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZvhRyXkvKz6ES5HwX,speaker,4,except for the,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZvhRyXkvKz6ES5HwX,speaker,4,head,4_rotate
rSMFkjhskBteiyQMB,21,1,J,ZGADNAezcCdtejsh5,listener,4,horizontal straight line,4_rotate
rSMFkjhskBteiyQMB,22,1,L,ZvhRyXkvKz6ES5HwX,speaker,4,speaker with bent knee,4_rotate
rSMFkjhskBteiyQMB,23,1,B,ZvhRyXkvKz6ES5HwX,speaker,4,wings,4_rotate
rSMFkjhskBteiyQMB,23,1,B,ZvhRyXkvKz6ES5HwX,speaker,4,man kneeling head facing down,4_rotate
rSMFkjhskBteiyQMB,24,2,I,ZGADNAezcCdtejsh5,speaker,4,ice skater,4_rotate
rSMFkjhskBteiyQMB,25,2,D,ZGADNAezcCdtejsh5,speaker,4,speaker no bent knee,4_rotate
rSMFkjhskBteiyQMB,25,2,D,ZGADNAezcCdtejsh5,speaker,4,knee,4_rotate
rSMFkjhskBteiyQMB,26,2,A,ZGADNAezcCdtejsh5,speaker,4,dancing man,4_rotate
rSMFkjhskBteiyQMB,27,2,L,ZGADNAezcCdtejsh5,speaker,4,speaker bent knees,4_rotate
rSMFkjhskBteiyQMB,28,2,B,ZGADNAezcCdtejsh5,speaker,4,"wings, man head facing down, kneeling",4_rotate
rSMFkjhskBteiyQMB,29,2,H,ZGADNAezcCdtejsh5,speaker,4,the baby i,4_rotate
rSMFkjhskBteiyQMB,30,2,F,ZGADNAezcCdtejsh5,speaker,4,the sad guy sitting down with knees bent up head slightly tilted up,4_rotate
rSMFkjhskBteiyQMB,31,2,G,ZGADNAezcCdtejsh5,speaker,4,the one that looks like it's doing the lunge exercise,4_rotate
rSMFkjhskBteiyQMB,31,2,G,ZGADNAezcCdtejsh5,speaker,4,with arms up,4_rotate
rSMFkjhskBteiyQMB,31,2,G,ZGADNAezcCdtejsh5,speaker,4,one leg back,4_rotate
rSMFkjhskBteiyQMB,31,2,G,o7s7B6kZLqvaG62N4,listener,4,that looks like a dog from a different angle,4_rotate
rSMFkjhskBteiyQMB,31,2,G,ZvhRyXkvKz6ES5HwX,listener,4,the one that looks like a dog,4_rotate
rSMFkjhskBteiyQMB,31,2,G,ZGADNAezcCdtejsh5,speaker,4,one foot in front on the right,4_rotate
rSMFkjhskBteiyQMB,32,2,J,ZGADNAezcCdtejsh5,speaker,4,horizontal line one with rotated square head,4_rotate
rSMFkjhskBteiyQMB,33,2,K,ZGADNAezcCdtejsh5,speaker,4,looks like the speaker with bent knees but he she is kneeling,4_rotate
rSMFkjhskBteiyQMB,33,2,K,ZvhRyXkvKz6ES5HwX,listener,4,the one with 2 squares at a point,4_rotate
rSMFkjhskBteiyQMB,33,2,K,ZGADNAezcCdtejsh5,speaker,4,we'll call it kneeling speaker,4_rotate
rSMFkjhskBteiyQMB,33,2,K,o7s7B6kZLqvaG62N4,listener,4,the second square looks like its merged into a triangle,4_rotate
rSMFkjhskBteiyQMB,34,2,E,ZGADNAezcCdtejsh5,speaker,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,35,2,C,ZGADNAezcCdtejsh5,speaker,4,the one that wants a hug,4_rotate
rSMFkjhskBteiyQMB,36,3,B,o7s7B6kZLqvaG62N4,speaker,4,wings,4_rotate
rSMFkjhskBteiyQMB,36,3,B,o7s7B6kZLqvaG62N4,speaker,4,"kneeling, head tilted down",4_rotate
rSMFkjhskBteiyQMB,37,3,E,o7s7B6kZLqvaG62N4,speaker,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,38,3,G,o7s7B6kZLqvaG62N4,speaker,4,the one that looks like a dog,4_rotate
rSMFkjhskBteiyQMB,39,3,A,o7s7B6kZLqvaG62N4,speaker,4,dancing man,4_rotate
rSMFkjhskBteiyQMB,39,3,A,o7s7B6kZLqvaG62N4,speaker,4,two heads,4_rotate
rSMFkjhskBteiyQMB,40,3,K,o7s7B6kZLqvaG62N4,speaker,4,"top has two squares, connected at a point, one under the other The second square looks like its merging into the triangle",4_rotate
rSMFkjhskBteiyQMB,40,3,K,ZGADNAezcCdtejsh5,listener,4,kneeling speaker,4_rotate
rSMFkjhskBteiyQMB,40,3,K,o7s7B6kZLqvaG62N4,speaker,4,the last speaker called it a kneeling speaking man - NOT the one with bent knees,4_rotate
rSMFkjhskBteiyQMB,41,3,H,o7s7B6kZLqvaG62N4,speaker,4,"baby swaddled, looks like an i",4_rotate
rSMFkjhskBteiyQMB,42,3,F,o7s7B6kZLqvaG62N4,speaker,4,"depressed man, sitting down, one knee bent up, head tilted forward",4_rotate
rSMFkjhskBteiyQMB,43,3,L,o7s7B6kZLqvaG62N4,speaker,4,"sermon speaker, with bent knees",4_rotate
rSMFkjhskBteiyQMB,44,3,C,o7s7B6kZLqvaG62N4,speaker,4,man going in for hug,4_rotate
rSMFkjhskBteiyQMB,44,3,C,o7s7B6kZLqvaG62N4,speaker,4,both arms open wide,4_rotate
rSMFkjhskBteiyQMB,45,3,J,o7s7B6kZLqvaG62N4,speaker,4,"head is rotated square, the left side a straight line",4_rotate
rSMFkjhskBteiyQMB,45,3,J,ZvhRyXkvKz6ES5HwX,listener,4,horizontal line man,4_rotate
rSMFkjhskBteiyQMB,46,3,I,o7s7B6kZLqvaG62N4,speaker,4,ice skating guy,4_rotate
rSMFkjhskBteiyQMB,47,3,D,o7s7B6kZLqvaG62N4,speaker,4,"man giving a sermon speaking, straight legs",4_rotate
rSMFkjhskBteiyQMB,48,4,G,PzsrjpFbCRkuAMq8B,speaker,4,dog,4_rotate
rSMFkjhskBteiyQMB,49,4,A,PzsrjpFbCRkuAMq8B,speaker,4,dancing man,4_rotate
rSMFkjhskBteiyQMB,50,4,L,PzsrjpFbCRkuAMq8B,speaker,4,bent speaker,4_rotate
rSMFkjhskBteiyQMB,51,4,C,PzsrjpFbCRkuAMq8B,speaker,4,person trying to hug,4_rotate
rSMFkjhskBteiyQMB,52,4,K,PzsrjpFbCRkuAMq8B,speaker,4,kneeling speaker,4_rotate
rSMFkjhskBteiyQMB,53,4,I,PzsrjpFbCRkuAMq8B,speaker,4,ice skater,4_rotate
rSMFkjhskBteiyQMB,54,4,B,PzsrjpFbCRkuAMq8B,speaker,4,mouse,4_rotate
rSMFkjhskBteiyQMB,54,4,B,ZvhRyXkvKz6ES5HwX,listener,4,mouse,4_rotate
rSMFkjhskBteiyQMB,54,4,B,ZGADNAezcCdtejsh5,listener,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,54,4,B,PzsrjpFbCRkuAMq8B,speaker,4,"no, point of square and point of 2 different triangles touches",4_rotate
rSMFkjhskBteiyQMB,54,4,B,o7s7B6kZLqvaG62N4,listener,4,"like, the guy with wings",4_rotate
rSMFkjhskBteiyQMB,55,4,E,PzsrjpFbCRkuAMq8B,speaker,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,56,4,F,PzsrjpFbCRkuAMq8B,speaker,4,depressed man bent knee,4_rotate
rSMFkjhskBteiyQMB,57,4,D,PzsrjpFbCRkuAMq8B,speaker,4,speaker straight legs,4_rotate
rSMFkjhskBteiyQMB,58,4,J,PzsrjpFbCRkuAMq8B,speaker,4,square on top of horizontal line,4_rotate
rSMFkjhskBteiyQMB,59,4,H,PzsrjpFbCRkuAMq8B,speaker,4,swaddled baby,4_rotate
rSMFkjhskBteiyQMB,60,5,K,ZvhRyXkvKz6ES5HwX,speaker,4,kneeling speaker,4_rotate
rSMFkjhskBteiyQMB,61,5,A,ZvhRyXkvKz6ES5HwX,speaker,4,dancing man,4_rotate
rSMFkjhskBteiyQMB,62,5,B,ZvhRyXkvKz6ES5HwX,speaker,4,wings,4_rotate
rSMFkjhskBteiyQMB,63,5,F,ZvhRyXkvKz6ES5HwX,speaker,4,sad man knee up,4_rotate
rSMFkjhskBteiyQMB,64,5,H,ZvhRyXkvKz6ES5HwX,speaker,4,iBaby,4_rotate
rSMFkjhskBteiyQMB,65,5,J,ZvhRyXkvKz6ES5HwX,speaker,4,horizontal line man,4_rotate
rSMFkjhskBteiyQMB,66,5,L,ZvhRyXkvKz6ES5HwX,speaker,4,bent knee speaker,4_rotate
rSMFkjhskBteiyQMB,67,5,G,ZvhRyXkvKz6ES5HwX,speaker,4,dog,4_rotate
rSMFkjhskBteiyQMB,68,5,E,ZvhRyXkvKz6ES5HwX,speaker,4,bunny ears,4_rotate
rSMFkjhskBteiyQMB,69,5,I,ZvhRyXkvKz6ES5HwX,speaker,4,ice skater,4_rotate
rSMFkjhskBteiyQMB,70,5,C,ZvhRyXkvKz6ES5HwX,speaker,4,hug,4_rotate
rSMFkjhskBteiyQMB,71,5,D,ZvhRyXkvKz6ES5HwX,speaker,4,speaker straight,4_rotate
LzNv7CD7gRuxpk7cQ,0,0,K,ePuHpSEgEgZdLy5Hp,speaker,3,right angle triangle in the bottom left corner,3_rotate
LzNv7CD7gRuxpk7cQ,0,0,K,ePuHpSEgEgZdLy5Hp,speaker,3,triangled shaped cutout on the right,3_rotate
LzNv7CD7gRuxpk7cQ,0,0,K,ePuHpSEgEgZdLy5Hp,speaker,3,like a man sat on a chair,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,ePuHpSEgEgZdLy5Hp,speaker,3,the head is to the left,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,ePuHpSEgEgZdLy5Hp,speaker,3,quite wide,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,ePuHpSEgEgZdLy5Hp,speaker,3,a small triangle sticking out on the bottom right,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,ePuHpSEgEgZdLy5Hp,speaker,3,like a person doing a lunge,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,5beKfX6iGcYFWgGg5,listener,3,does it have its arms to the right,3_rotate
LzNv7CD7gRuxpk7cQ,1,0,G,MrNX5Si499ovSY845,listener,3,Does it look like a person doing the tango,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,looks like a person bending their knees,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,stood with knees bent,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,MrNX5Si499ovSY845,listener,3,what direction do they face,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,centre,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,right,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,5beKfX6iGcYFWgGg5,listener,3,arms to the right,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,MrNX5Si499ovSY845,listener,3,Does it look like they could be holding a book,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,knees bent to the right,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,5beKfX6iGcYFWgGg5,listener,3,back legs up in the air,3_rotate
LzNv7CD7gRuxpk7cQ,2,0,L,ePuHpSEgEgZdLy5Hp,speaker,3,no back legs not up,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,ePuHpSEgEgZdLy5Hp,speaker,3,body is completely square on the left,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,MrNX5Si499ovSY845,listener,3,Are the facing right or left,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,ePuHpSEgEgZdLy5Hp,speaker,3,head in the centre,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,5beKfX6iGcYFWgGg5,listener,3,is he pointing right,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,MrNX5Si499ovSY845,listener,3,Is the square for the head like a diamond,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,ePuHpSEgEgZdLy5Hp,speaker,3,top are left of body are straight lines,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,ePuHpSEgEgZdLy5Hp,speaker,3,make a right angle,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,MrNX5Si499ovSY845,listener,3,Does it look like a candle,3_rotate
LzNv7CD7gRuxpk7cQ,3,0,J,ePuHpSEgEgZdLy5Hp,speaker,3,then right side is zig zag,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,feet pointing right,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,MrNX5Si499ovSY845,listener,3,Sitting,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,can't see arms,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,"just head, body and feet",3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,MrNX5Si499ovSY845,listener,3,feathers on head,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,5beKfX6iGcYFWgGg5,listener,3,is the body like a triangle,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,like a house shape,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,and then a shape on the bottom for feet,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,ePuHpSEgEgZdLy5Hp,speaker,3,and diamond head,3_rotate
LzNv7CD7gRuxpk7cQ,4,0,H,5beKfX6iGcYFWgGg5,listener,3,like a gravestone,3_rotate
LzNv7CD7gRuxpk7cQ,5,0,D,ePuHpSEgEgZdLy5Hp,speaker,3,like a person facing left holding a book,3_rotate
LzNv7CD7gRuxpk7cQ,5,0,D,5beKfX6iGcYFWgGg5,listener,3,is the right hand side straight,3_rotate
LzNv7CD7gRuxpk7cQ,6,0,E,ePuHpSEgEgZdLy5Hp,speaker,3,two triangles on the head,3_rotate
LzNv7CD7gRuxpk7cQ,6,0,E,ePuHpSEgEgZdLy5Hp,speaker,3,right angled triangle for a body,3_rotate
LzNv7CD7gRuxpk7cQ,6,0,E,MrNX5Si499ovSY845,listener,3,Like a resting Indian,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,ePuHpSEgEgZdLy5Hp,speaker,3,like somebody kneeling on the floor,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,ePuHpSEgEgZdLy5Hp,speaker,3,with a triangle coming from their mouth maybe,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,5beKfX6iGcYFWgGg5,listener,3,how many arms can be seem,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,MrNX5Si499ovSY845,listener,3,Facing which way,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,ePuHpSEgEgZdLy5Hp,speaker,3,or with both arms outs to the sides,3_rotate
LzNv7CD7gRuxpk7cQ,7,0,B,5beKfX6iGcYFWgGg5,listener,3,a triangle to the bottom left,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,like someone dancing,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,with one foot on the ground and one up a little,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,facing left,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,5beKfX6iGcYFWgGg5,listener,3,is there a square to the right,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,like a head yes,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,like they are kind of leaning back,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,5beKfX6iGcYFWgGg5,listener,3,two arms to the left,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,MrNX5Si499ovSY845,listener,3,is there foot sticking out t the right,3_rotate
LzNv7CD7gRuxpk7cQ,8,0,A,ePuHpSEgEgZdLy5Hp,speaker,3,foot sticking out a little to the left,3_rotate
LzNv7CD7gRuxpk7cQ,9,0,F,ePuHpSEgEgZdLy5Hp,speaker,3,someone sat on the floor,3_rotate
LzNv7CD7gRuxpk7cQ,9,0,F,ePuHpSEgEgZdLy5Hp,speaker,3,facing left with head down,3_rotate
LzNv7CD7gRuxpk7cQ,9,0,F,5beKfX6iGcYFWgGg5,listener,3,square head,3_rotate
LzNv7CD7gRuxpk7cQ,9,0,F,ePuHpSEgEgZdLy5Hp,speaker,3,knees in front of them,3_rotate
LzNv7CD7gRuxpk7cQ,10,0,I,ePuHpSEgEgZdLy5Hp,speaker,3,like someone ice skating with one leg up,3_rotate
LzNv7CD7gRuxpk7cQ,10,0,I,ePuHpSEgEgZdLy5Hp,speaker,3,facing left,3_rotate
LzNv7CD7gRuxpk7cQ,10,0,I,ePuHpSEgEgZdLy5Hp,speaker,3,both arms pointing left,3_rotate
LzNv7CD7gRuxpk7cQ,11,0,C,ePuHpSEgEgZdLy5Hp,speaker,3,both arms up in the arm,3_rotate
LzNv7CD7gRuxpk7cQ,11,0,C,ePuHpSEgEgZdLy5Hp,speaker,3,no legs,3_rotate
LzNv7CD7gRuxpk7cQ,11,0,C,ePuHpSEgEgZdLy5Hp,speaker,3,head between arms,3_rotate
LzNv7CD7gRuxpk7cQ,11,0,C,5beKfX6iGcYFWgGg5,listener,3,like a ghost,3_rotate
LzNv7CD7gRuxpk7cQ,12,1,E,MrNX5Si499ovSY845,speaker,3,Like an Indian taking a nap Two feathers on his head,3_rotate
LzNv7CD7gRuxpk7cQ,13,1,I,MrNX5Si499ovSY845,speaker,3,Like an ice skater,3_rotate
LzNv7CD7gRuxpk7cQ,14,1,A,MrNX5Si499ovSY845,speaker,3,Like a man facing left marching with a flag over his shoulder,3_rotate
LzNv7CD7gRuxpk7cQ,14,1,A,MrNX5Si499ovSY845,speaker,3,Face is pointy looking down,3_rotate
LzNv7CD7gRuxpk7cQ,15,1,C,MrNX5Si499ovSY845,speaker,3,The one that looked like a ghost,3_rotate
LzNv7CD7gRuxpk7cQ,16,1,H,MrNX5Si499ovSY845,speaker,3,Man sitting on knees facing right,3_rotate
LzNv7CD7gRuxpk7cQ,16,1,H,MrNX5Si499ovSY845,speaker,3,No arms,3_rotate
LzNv7CD7gRuxpk7cQ,16,1,H,5beKfX6iGcYFWgGg5,listener,3,like a gravestone,3_rotate
LzNv7CD7gRuxpk7cQ,17,1,G,MrNX5Si499ovSY845,speaker,3,Women in long dress facing right dancing the tango,3_rotate
LzNv7CD7gRuxpk7cQ,18,1,D,MrNX5Si499ovSY845,speaker,3,Man facing left,3_rotate
LzNv7CD7gRuxpk7cQ,18,1,D,MrNX5Si499ovSY845,speaker,3,Could be holding a book,3_rotate
LzNv7CD7gRuxpk7cQ,19,1,B,MrNX5Si499ovSY845,speaker,3,Angel kneeling facing left,3_rotate
LzNv7CD7gRuxpk7cQ,19,1,B,MrNX5Si499ovSY845,speaker,3,triangle on right back is angel wings,3_rotate
LzNv7CD7gRuxpk7cQ,19,1,B,MrNX5Si499ovSY845,speaker,3,looking up,3_rotate
LzNv7CD7gRuxpk7cQ,19,1,B,MrNX5Si499ovSY845,speaker,3,Arms look praying to the left,3_rotate
LzNv7CD7gRuxpk7cQ,20,1,L,MrNX5Si499ovSY845,speaker,3,Man sitting on chair facing right,3_rotate
LzNv7CD7gRuxpk7cQ,20,1,L,MrNX5Si499ovSY845,speaker,3,chair is a parallelogram,3_rotate
LzNv7CD7gRuxpk7cQ,20,1,L,MrNX5Si499ovSY845,speaker,3,arms facing right,3_rotate
LzNv7CD7gRuxpk7cQ,21,1,J,MrNX5Si499ovSY845,speaker,3,the candle,3_rotate
LzNv7CD7gRuxpk7cQ,22,1,F,MrNX5Si499ovSY845,speaker,3,Person sitting down facing left,3_rotate
